ID WHO city,iso3,country,city,pm10,Year,type_of_stations,pm10_type,pm25,pm25_type,reference,latitude,longitude,population,wbinc16_text,region,date_compiled,population_source,tempcov_PM10,tempcov_PM25,latitude_pop,longitude_pop,Region,region_abbr,tempcov_PM10_grad,tempcov_PM25_grad,conc_pm25,color_pm25,conc_pm10,color_pm10
NA,LTU,Lithuania,Mazeikiai,26.53095903,2016,1 Urban-Industrial,Measured,14.56487753,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.3097229,22.33139038,37020,High income,Eur_HI,2018,1 old database,0.968693078,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Naujoji Akmene,21.2471216,2016,1 Urban-Background,Measured,11.66417405,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.31944,22.87084,9300,High income,Eur_HI,2018,1 old database,0.83014572,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Noreikiskes,17.57986103,2016,1 Urban-Background,Measured,6.06638758,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.88361359,23.8358345,20000,High income,Eur_HI,2018,1 calculated,0.932263206,0.931010929,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,LTU,Lithuania,Panevezys,16.63504642,2016,1 Urban-Background,Measured,9.13225238,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.725,24.36557,114214,High income,Eur_HI,2018,1 old database,0.93954918,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,LTU,Lithuania,Siauliai,18.47909639,2016,1 Urban-Traffic,Measured,10.14459279,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.93783569,23.30802727,123169,High income,Eur_HI,2018,1 old database,0.967554645,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,LTU,Lithuania,Vilnius,26.52234553,2016,"2 Urban-Background, 1 Urban-Industrial, 1 Urban-Traffic",Measured,20.4240685,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.68808702,25.25859187,516765,High income,Eur_HI,2018,4 UN 2015,0.926941029,0.949681239,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LUX,Luxembourg,Bourglinster,16.99679639,2016,3 Rural-Regional-Background,Measured,9.4593803,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.72226,6.30533,639,High income,Eur_HI,2018,3 manual,0.959471767,0.969319217,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,LUX,Luxembourg,Esch-Sur-Alzette,23.35967818,2016,2 Urban-Background,Measured,11.07841945,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.50504,5.97694,30125,High income,Eur_HI,2018,2 old database,0.962204007,0.955430328,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LUX,Luxembourg,Helmsange,16.36897506,2016,1 Suburban-Background,Measured,9.908746251,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.65897,6.13024,2325,High income,Eur_HI,2018,1 manual,0.99726776,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,LUX,Luxembourg,Luxembourg,19.97206193,2016,"4 Urban-Background, 1 Urban-Traffic",Measured,12.7852083,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.600466,6.133766,106680,High income,Eur_HI,2018,5 UN 2015,0.938107165,0.952830905,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LVA,Latvia,Liepaja,20.55959885,2016,1 Urban-Traffic,Measured,15.33760932,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.523175,21.004694,85783,High income,Eur_HI,2018,1 old database,0.953551913,0.93715847,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Rezekne,21.65058139,2016,1 Urban-Traffic,Measured,18.5239067,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.510203,27.333369,32328,High income,Eur_HI,2018,1 old database,0.93989071,0.93715847,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Riga,25.78809641,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,15.38289085,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.9568805,24.1152655,620847,High income,Eur_HI,2018,2 UN 2015,0.93442623,0.926229508,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Rucava,13.16709677,2016,1 Rural-Background,Measured,9.09484535,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.162351,21.173331,1819,High income,Eur_HI,2018,1 manual,0.846994536,0.797814208,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,LVA,Latvia,Ventspils,14.99709677,2016,1 Urban-Background,Measured,10.65630498,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],57.403997,21.590317,38750,High income,Eur_HI,2018,1 old database,0.846994536,0.931693989,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,MAR,Morocco,Benslimane,63,2016,1 N.A.,Measured,38.98015788,Converted,Government of Morocco,33.61897,-7.130554,157101,Lower middle income,Emr_LM,2018,1 manual,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,35-<50,red,50-<70,orange
NA,MAR,Morocco,Casablanca,43,2016,1 N.A.,Measured,26.60550459,Converted,Government of Morocco,33.57311,-7.589843,3514958,Lower middle income,Emr_LM,2018,1 UN 2015,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,25-<35,darkorange,30-<50,darkred
NA,MAR,Morocco,Fes,37,2016,1 N.A.,Measured,22.8931086,Converted,Government of Morocco,34.018125,-5.007845,1172112,Lower middle income,Emr_LM,2018,1 UN 2015,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MAR,Morocco,Khouribga,35,2016,1 N.A.,Measured,21.65564327,Converted,Government of Morocco,32.886023,-6.920865,196196,Lower middle income,Emr_LM,2018,1 manual,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MAR,Morocco,Marrakech,46,2016,1 N.A.,Measured,28.46170258,Converted,Government of Morocco,31.629472,-7.981084,1133609,Lower middle income,Emr_LM,2018,1 UN 2015,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,25-<35,darkorange,30-<50,darkred
NA,MAR,Morocco,Settat,40,2016,1 N.A.,Measured,24.74930659,Converted,Government of Morocco,32.992424,-7.622267,142250,Lower middle income,Emr_LM,2018,1 manual,0.75,NA,NA,NA,Eastern Mediterranean (LMIC),Emr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MCO,Monaco,Monaco,16.775,2016,2 Urban,Measured,11.17429158,Converted,"Gouvernement Principier, Direction de l'Environment",43.72982659,7.421917766,38066,High income,Eur_HI,2018,2 UN 2015,0.9545,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,MEX,Mexico,Acolman,39.59988729,2016,1 N.A.,Measured,20.60607113,Converted,Aire CDMX,19.635501,-98.912003,4884,Upper middle income,Amr_LM,2018,1 manual,0.80971937,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Atizapan De Zaragoza,40.89398213,2016,1 N.A.,Measured,21.2794622,Converted,Aire CDMX,19.576963,-99.254133,373,Upper middle income,Amr_LM,2018,1 manual,0.970568104,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Chalco,49.65434913,2016,1 N.A.,Measured,25.83797885,Converted,Aire CDMX,19.266948,-98.886088,168720,Upper middle income,Amr_LM,2018,1 manual,0.950832763,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Coacalco De Berriozabal,54.61520848,2016,1 N.A.,Measured,28.41939581,Converted,Aire CDMX,19.658223,-99.09659,277959,Upper middle income,Amr_LM,2018,1 manual,0.94661191,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Ecatepec De Morelos,56.68805612,2016,2 N.A.,Measured,25.98255431,Measured,Aire CDMX,19.5294815,-99.056362,1655015,Upper middle income,Amr_LM,2018,2 manual,0.931781885,0.931781885,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Iztapalapa,49.61880165,2016,1 N.A.,Measured,26.07293388,Measured,Aire CDMX,19.360794,-99.07388,180888,Upper middle income,Amr_LM,2018,1 manual,0.552133242,0.552133242,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,50% -< 75%,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Mexicali,84.58333333,2016,3 Urban,Measured,44.01351374,Converted,"EPA, artovar@baja.gob.mx",32.62487133,-115.4790293,1034138,Upper middle income,Amr_LM,2018,3 UN 2015,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,35-<50,red,70-<100,red
NA,MEX,Mexico,Mexico City,38.72283956,2016,11 N.A.,Measured,21.73171017,Measured,Aire CDMX,19.35340309,-99.16930536,20998543,Upper middle income,Amr_LM,2018,11 UN 2015,0.928302533,0.91426471,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Milpa Alta,32.00051813,2016,1 N.A.,Measured,18.9492228,Measured,Aire CDMX,19.1769,-98.990189,130582,Upper middle income,Amr_LM,2018,1 manual,0.880675337,0.880675337,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Naucalpan De Juarez,35.57046332,2016,1 N.A.,Measured,18.50933292,Converted,Aire CDMX,19.482473,-99.243524,913681,Upper middle income,Amr_LM,2018,1 manual,0.590919462,NA,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Nezahualcoyotl,40.38994171,2016,1 N.A.,Converted,21.01718133,Measured,Aire CDMX,19.393734,-99.028212,1104585,Upper middle income,Amr_LM,2018,1 manual,NA,0.982660278,NA,NA,Americas (LMIC),Amr (LMIC),NA,>75%,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Ocoyoacac,19.88300836,2016,1 N.A.,Measured,13.23054236,Measured,Aire CDMX,19.291968,-99.38052,26015,Upper middle income,Amr_LM,2018,1 manual,0.69621264,0.69621264,NA,NA,Americas (LMIC),Amr (LMIC),50% -< 75%,50% -< 75%,10-<15,yellow,<20,green
NA,MEX,Mexico,Tepotzotlan,52.27568084,2016,1 N.A.,Measured,27.20200666,Converted,Aire CDMX,19.722186,-99.198602,38119,Upper middle income,Amr_LM,2018,1 manual,0.955053616,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Tijuana,43.88,2016,2 Urban,Measured,22.83325694,Converted,"EPA, artovar@baja.gob.mx",32.5302345,-116.9536545,1986787,Upper middle income,Amr_LM,2018,2 UN 2015,NA,NA,NA,NA,Americas (LMIC),Amr (LMIC),NA,NA,15-<25,orange,30-<50,darkred
NA,MEX,Mexico,Tlalnepantla De Baz,53.22436063,2016,1 N.A.,Measured,25.57427021,Measured,Aire CDMX,19.529077,-99.204597,664225,Upper middle income,Amr_LM,2018,1 manual,0.883185033,0.883185033,NA,NA,Americas (LMIC),Amr (LMIC),>75%,>75%,25-<35,darkorange,50-<70,orange
NA,MEX,Mexico,Tultitlan,48.76459742,2016,1 N.A.,Measured,25.37499048,Converted,Aire CDMX,19.602542,-99.177173,31936,Upper middle income,Amr_LM,2018,1 manual,0.92801734,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MEX,Mexico,Xochimilco,38.73878365,2016,1 N.A.,Measured,20.15798999,Converted,Aire CDMX,19.246459,-99.010564,407885,Upper middle income,Amr_LM,2018,1 manual,0.91535478,NA,NA,NA,Americas (LMIC),Amr (LMIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MKD,The former Yugoslav Republic of Macedonia,Bitola,53.44832052,2016,"1 Urban-Industrial, 1 Urban-Traffic",Measured,33.70343185,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.03514,21.346535,72260,Upper middle income,Eur_LM,2018,2 old database,0.867372496,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,25-<35,darkorange,50-<70,orange
NA,MKD,The former Yugoslav Republic of Macedonia,Kavadartsi,45.85630673,2016,1 Urban-Industrial,Measured,28.91606123,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.44056,22.00723,63788,Upper middle income,Eur_LM,2018,1 calculated,0.93818306,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MKD,The former Yugoslav Republic of Macedonia,Kichevo,60.06723792,2016,1 Urban-Industrial,Measured,37.87718753,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.51445,20.95862,56734,Upper middle income,Eur_LM,2018,1 manual,0.988046448,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,35-<50,red,50-<70,orange
NA,MKD,The former Yugoslav Republic of Macedonia,Kochani,43.59382344,2016,1 Urban-Traffic,Measured,27.48938494,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.91389,22.41585,38092,Upper middle income,Eur_LM,2018,1 manual,0.876821494,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MKD,The former Yugoslav Republic of Macedonia,Kumanovo,62.89560097,2016,1 Urban-Background,Measured,39.66069617,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.13556,21.71474,70842,Upper middle income,Eur_LM,2018,1 manual,0.863274135,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,35-<50,red,50-<70,orange
NA,MKD,The former Yugoslav Republic of Macedonia,Skopje,68.83722456,2016,"1 Urban-Background, 1 Urban-Industrial, 2 Urban-Traffic",Measured,40.18330381,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.993875,21.43021,502655,Upper middle income,Eur_LM,2018,4 UN 2015,0.965107013,0.919000456,NA,NA,Europe (LMIC),Eur (LMIC),>75%,>75%,35-<50,red,50-<70,orange
NA,MKD,The former Yugoslav Republic of Macedonia,Tetove,97.29584839,2016,1 Urban-Traffic,Measured,61.35279769,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.00444,20.96807,63788,Upper middle income,Eur_LM,2018,1 calculated,0.9803051,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,>50,darkred,70-<100,red
NA,MKD,The former Yugoslav Republic of Macedonia,Veles,41.42435433,2016,1 Urban-Traffic,Measured,26.12136152,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.70583,21.76529,43400,Upper middle income,Eur_LM,2018,1 old database,0.994535519,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MLT,Malta,H'attard,22.59860133,2016,1 Urban-Background,Converted,9.95605095,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],35.890018,14.434464,10553,High income,Eur_HI,2018,1 manual,NA,1,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,20-<30,yellow
NA,MLT,Malta,Iz-Zejtun,31.65906593,2016,1 Urban-Background,Measured,11.91132596,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],35.852291,14.538986,9410,High income,Eur_HI,2018,1 calculated,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,30-<50,darkred
NA,MLT,Malta,L-Gharb,21.08760563,2016,2 Rural-Regional-Background,Measured,10.33819875,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],36.06707,14.197153,9410,High income,Eur_HI,2018,2 calculated,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,MLT,Malta,L-Imsida,42.6649315,2016,1 Urban-Traffic,Measured,15.28005464,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],35.895836,14.489986,9410,High income,Eur_HI,2018,1 calculated,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,MLT,Malta,Rahal Gdid,37.2682573,2016,1 Urban-Industrial,Measured,16.41892182,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],35.881664,14.511666,8267,High income,Eur_HI,2018,1 manual,1,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,MMR,Myanmar,Nay Pyi Taw,44.24818182,2016,1 Urban,Measured,24.11334939,Converted,Ministry of Health and Sports,19.755219,96.086865,1029712,Lower middle income,Sear,2018,1 UN 2015,0.846153846,NA,NA,NA,South-East Asia (LMIC),Sear,>75%,NA,15-<25,orange,30-<50,darkred
NA,MMR,Myanmar,Yangon,47.03673469,2016,1 Urban,Measured,25.63299036,Converted,Ministry of Health and Sports,16.821633,96.184949,4801930,Lower middle income,Sear,2018,1 UN 2015,0.942307692,NA,NA,NA,South-East Asia (LMIC),Sear,>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MNE,Montenegro,Bar,28.84442311,2016,1 Urban-Background,Measured,19.21406821,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.10035,19.103481,42048,Upper middle income,Eur_LM,2018,1 old database,0.99726776,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,MNE,Montenegro,Pljevlja,89.60113617,2016,1 Urban-Background,Measured,59.68579561,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],43.35503387,19.35810089,30786,Upper middle income,Eur_LM,2018,1 old database,0.99726776,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,>50,darkred,70-<100,red
NA,MNE,Montenegro,Podgorica,38.77102392,2016,1 Urban-Traffic,Measured,25.82645163,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.44092178,19.26666832,164999,Upper middle income,Eur_LM,2018,1 UN 2015,0.99726776,NA,NA,NA,Europe (LMIC),Eur (LMIC),>75%,NA,25-<35,darkorange,30-<50,darkred
NA,MNG,Mongolia,Ulaanbaatar,196.9465378,2016,1 Urban,Converted,92.19215895,Measured,AirNow DOS,47.92831,106.930211,1377308,Lower middle income,Wpr_LM,2018,1 UN 2015,NA,0.856050228,NA,NA,Western Pacific (LMIC),Wpr (LMIC),NA,>75%,>50,darkred,>100,darkred
NA,MUS,Mauritius,Port Louis,13.21,2016,1 N.A.,Measured,6.46767045,Converted,MoE,-20.164208,57.512354,135496,Upper middle income,Afr,2018,1 UN 2015,1,NA,NA,NA,Africa (Sub-Saharan) (LMIC),Afr,>75%,NA,<10,green,<20,green
NA,MUS,Mauritius,Vacoas-Phoenix,15.15,2016,1 N.A.,Measured,7.417502446,Converted,MoE,-20.297191,57.498427,105253,Upper middle income,Afr,2018,1 manual,1,NA,NA,NA,Africa (Sub-Saharan) (LMIC),Afr,>75%,NA,<10,green,<20,green
NA,NLD,Netherlands,Amsterdam,20.52051979,2016,"2 Urban-Background, 5 Urban-Traffic",Measured,12.99049839,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.37107904,4.859119144,1090772,High income,Eur_HI,2018,7 UN 2015,0.99985363,0.999863388,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,NLD,Netherlands,Badhoevedorp,18.57858622,2016,1 Rural-Background,Measured,13.60691259,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.333561,4.773589,425,High income,Eur_HI,2018,1 manual,0.999772313,0.999886157,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,NLD,Netherlands,Beverwijk,15.64279749,2016,1 Urban-Industrial,Measured,10.67589641,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.4866,4.638642,39329,High income,Eur_HI,2018,1 old database,0.999886157,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,NLD,Netherlands,Biddinghuizen,16.70479518,2016,1 Rural-Background,Measured,10.46887232,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.44850159,5.61915016,5020,High income,Eur_HI,2018,1 manual,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,NLD,Netherlands,Biest-Houtakker,18.68637269,2016,1 Rural-Background,Measured,11.05189834,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.51944351,5.14890242,1770,High income,Eur_HI,2018,1 calculated,0.999886157,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,NLD,Netherlands,Breda,19.97935897,2016,"1 Suburban-Background, 1 Suburban-Traffic",Measured,11.26601547,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.59847069,4.80292773,171141,High income,Eur_HI,2018,2 old database,0.999943079,0.999943079,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,NLD,Netherlands,De Rijp,14.40633422,2016,1 Rural-Regional-Background,Measured,9.028429978,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.56359,4.8617,4400,High income,Eur_HI,2018,1 old database,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,NLD,Netherlands,Den Haag,19.68555993,2016,"1 Suburban-Background, 2 Urban-Background, 1 Urban-Traffic",Measured,9.89680474,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.06770878,4.313758275,470266,High income,Eur_HI,2018,4 old database,0.999848209,0.999886157,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,NLD,Netherlands,Dordrecht,17.41952631,2016,1 Urban-Background,Measured,10.91679334,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.80065918,4.70821381,116160,High income,Eur_HI,2018,1 old database,0.999772313,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,NLD,Netherlands,Eibergen,17.12718104,2016,1 Rural-Background,Measured,10.73358096,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.0925,6.605839,9590,High income,Eur_HI,2018,1 manual,0.999886157,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,NLD,Netherlands,Eindhoven,19.37652083,2016,2 Urban-Traffic,Measured,12.14323914,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.45750138,5.450841785,334790,High income,Eur_HI,2018,2 UN 2015,0.999829235,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,NLD,Netherlands,Enschede,17.36781006,2016,1 Urban-Background,Converted,10.88438284,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.23450089,6.91949415,152530,High income,Eur_HI,2018,1 old database,NA,0.999772313,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
